order_date,order_id,region,channel,category,product,units,unit_price,discount_rate,returned,shipping_days
2025-07-18,ORD-003888,South,Marketplace,Home,Storage Box,1,46.56,0.15,0,3
2025-07-28,ORD-003889,South,Marketplace,Home,Desk Lamp,11,84.96,0.1,0,4
2025-07-21,ORD-003890,South,Marketplace,Home,Storage Box,11,51.11,0.1,0,5
2025-07-14,ORD-003891,South,Marketplace,Home,Storage Box,1,49.41,0,0,1
2025-07-13,ORD-003892,South,Marketplace,Home,Storage Box,9,47.28,0.1,0,2
2025-07-13,ORD-003893,South,Marketplace,Home,Storage Box,8,49.8,0.1,0,4
2025-07-11,ORD-003894,South,Marketplace,Beauty,Skin Care Set,4,156.2,0,0,3
2025-07-26,ORD-003895,South,Marketplace,Beauty,Hair Dryer,5,217.68,0.1,0,4
2025-07-08,ORD-003896,South,Marketplace,Beauty,Hair Dryer,4,226.96,0.05,0,4
2025-07-03,ORD-003897,South,Marketplace,Beauty,Hair Dryer,8,225.37,0.15,0,5
2025-07-09,ORD-003898,South,Marketplace,Beauty,Hair Dryer,3,228.43,0,1,4
2025-07-14,ORD-003899,South,Marketplace,Sports,Fitness Band,1,76.31,0.1,1,5
2025-07-18,ORD-003900,South,Marketplace,Sports,Fitness Band,7,75.65,0.1,0,4
2025-07-19,ORD-003901,South,Marketplace,Sports,Yoga Mat,3,97.02,0,0,1
2025-07-23,ORD-003902,South,Marketplace,Sports,Fitness Band,2,80.91,0.15,0,2
2025-07-01,ORD-003903,South,Direct,Electronics,Earbuds,2,195.47,0,0,2
2025-07-08,ORD-003904,South,Direct,Electronics,Smart Watch,1,385.27,0.05,0,4
2025-07-05,ORD-003905,South,Direct,Electronics,Earbuds,8,194.62,0,0,3
2025-07-21,ORD-003906,South,Direct,Electronics,Earbuds,12,195.67,0.1,0,4
2025-07-17,ORD-003907,South,Direct,Home,Storage Box,1,48.35,0,0,3
2025-07-11,ORD-003908,South,Direct,Home,Desk Lamp,9,93.08,0.1,0,3
2025-07-27,ORD-003909,South,Direct,Home,Storage Box,8,51.35,0.1,0,4
2025-07-09,ORD-003910,South,Direct,Home,Storage Box,5,48.35,0,0,4
2025-07-13,ORD-003911,South,Direct,Home,Storage Box,4,49.07,0.05,0,3
2025-07-10,ORD-003912,South,Direct,Beauty,Skin Care Set,10,157.09,0.1,0,5
2025-07-04,ORD-003913,South,Direct,Beauty,Skin Care Set,7,155.11,0.1,0,1
2025-07-17,ORD-003914,South,Direct,Beauty,Hair Dryer,9,219.96,0,0,5
2025-07-02,ORD-003915,South,Direct,Beauty,Hair Dryer,9,218.51,0.15,0,5
2025-07-23,ORD-003916,South,Direct,Beauty,Skin Care Set,5,160.31,0.1,0,3
2025-07-03,ORD-003917,South,Direct,Beauty,Skin Care Set,8,160.63,0,0,3
2025-07-09,ORD-003918,South,Direct,Sports,Fitness Band,11,78.97,0.15,0,2
2025-07-28,ORD-003919,South,Direct,Sports,Fitness Band,6,78.26,0.1,0,3
2025-07-02,ORD-003920,South,Direct,Sports,Yoga Mat,1,99.83,0.05,0,2
2025-07-08,ORD-003921,South,Social,Electronics,Earbuds,9,197.32,0.15,0,5
2025-07-26,ORD-003922,South,Social,Electronics,Smart Watch,7,413.36,0.15,0,4
2025-07-11,ORD-003923,South,Social,Electronics,Earbuds,3,202.29,0.15,0,3
2025-07-19,ORD-003924,South,Social,Electronics,Earbuds,8,200.79,0.15,0,3
2025-07-24,ORD-003925,South,Social,Electronics,Smart Watch,6,412.13,0.15,0,4
2025-07-13,ORD-003926,South,Social,Electronics,Smart Watch,10,394.58,0,0,1
2025-07-23,ORD-003927,South,Social,Home,Storage Box,3,46.95,0.05,0,3
2025-07-28,ORD-003928,South,Social,Home,Storage Box,6,47.51,0,0,3
2025-07-17,ORD-003929,South,Social,Home,Desk Lamp,12,85.6,0.1,0,4
2025-07-24,ORD-003930,South,Social,Home,Storage Box,4,47.74,0.15,0,5
2025-07-12,ORD-003931,South,Social,Home,Desk Lamp,6,92.73,0.1,0,2
2025-07-21,ORD-003932,South,Social,Home,Desk Lamp,4,87.25,0,0,2
2025-07-01,ORD-003933,South,Social,Beauty,Hair Dryer,1,217.96,0.05,0,4
2025-07-08,ORD-003934,South,Social,Beauty,Skin Care Set,1,163.98,0.15,0,3
2025-07-24,ORD-003935,South,Social,Beauty,Skin Care Set,3,157.56,0.15,0,3
2025-07-15,ORD-003936,South,Social,Beauty,Hair Dryer,8,237.01,0.15,0,6
2025-07-08,ORD-003937,South,Social,Beauty,Skin Care Set,1,162.23,0.1,0,4
2025-07-25,ORD-003938,South,Social,Sports,Fitness Band,8,78.14,0.1,0,4
2025-07-16,ORD-003939,South,Social,Sports,Fitness Band,8,78.25,0.15,0,1
2025-07-17,ORD-003940,South,Social,Sports,Yoga Mat,6,99.42,0.15,0,2
2025-07-20,ORD-003941,South,Social,Sports,Yoga Mat,3,98.61,0.1,0,2
2025-07-06,ORD-003942,South,Social,Sports,Fitness Band,6,79.27,0,0,3
2025-07-11,ORD-003943,East,Marketplace,Electronics,Earbuds,2,203.74,0.1,0,3
2025-07-15,ORD-003944,East,Marketplace,Electronics,Earbuds,8,207.85,0,0,3
2025-07-14,ORD-003945,East,Marketplace,Electronics,Earbuds,10,205.43,0.1,0,2
2025-07-27,ORD-003946,East,Marketplace,Electronics,Earbuds,11,203.94,0,0,4
2025-07-14,ORD-003947,East,Marketplace,Electronics,Earbuds,3,200.19,0.1,0,5
2025-07-15,ORD-003948,East,Marketplace,Electronics,Smart Watch,11,390.52,0.1,0,4
2025-07-06,ORD-003949,East,Marketplace,Home,Storage Box,7,51.3,0,0,2
2025-07-15,ORD-003950,East,Marketplace,Home,Storage Box,7,50.42,0,0,5
2025-07-18,ORD-003951,East,Marketplace,Home,Desk Lamp,4,85.44,0,0,4
2025-07-05,ORD-003952,East,Marketplace,Home,Desk Lamp,7,87.15,0.05,0,2
2025-07-16,ORD-003953,East,Marketplace,Beauty,Hair Dryer,5,237.26,0,0,5
2025-07-16,ORD-003954,East,Marketplace,Beauty,Hair Dryer,6,222.73,0.15,0,3
2025-07-15,ORD-003955,East,Marketplace,Beauty,Hair Dryer,8,220.3,0.15,0,5
2025-07-20,ORD-003956,East,Marketplace,Beauty,Hair Dryer,11,220.81,0.05,0,3
2025-07-21,ORD-003957,East,Marketplace,Beauty,Hair Dryer,3,218.23,0.05,0,3
2025-07-02,ORD-003958,East,Marketplace,Sports,Yoga Mat,8,98.43,0.05,0,4
2025-07-15,ORD-003959,East,Marketplace,Sports,Yoga Mat,2,102.12,0.05,0,3
2025-07-03,ORD-003960,East,Marketplace,Sports,Yoga Mat,3,97.68,0.05,0,3
2025-07-06,ORD-003961,East,Marketplace,Sports,Yoga Mat,6,99.22,0.1,0,3
2025-07-04,ORD-003962,East,Direct,Electronics,Smart Watch,2,388.68,0,0,1
2025-07-05,ORD-003963,East,Direct,Electronics,Earbuds,10,197.22,0.1,0,5
2025-07-02,ORD-003964,East,Direct,Electronics,Smart Watch,8,404.38,0,0,3
2025-07-06,ORD-003965,East,Direct,Electronics,Smart Watch,3,386.65,0.15,0,4
2025-07-14,ORD-003966,East,Direct,Home,Storage Box,7,48.43,0.1,0,2
2025-07-24,ORD-003967,East,Direct,Home,Storage Box,9,48.58,0,0,4
2025-07-27,ORD-003968,East,Direct,Home,Desk Lamp,4,90.94,0.05,0,5
2025-07-25,ORD-003969,East,Direct,Home,Desk Lamp,2,88.21,0.05,0,5
2025-07-23,ORD-003970,East,Direct,Home,Storage Box,11,51.36,0.1,0,2
2025-07-16,ORD-003971,East,Direct,Beauty,Hair Dryer,5,228.94,0,0,4
2025-07-05,ORD-003972,East,Direct,Beauty,Hair Dryer,10,231.52,0.15,0,4
2025-07-15,ORD-003973,East,Direct,Beauty,Hair Dryer,7,222.88,0.15,0,5
2025-07-26,ORD-003974,East,Direct,Beauty,Skin Care Set,11,154.07,0.15,0,5
2025-07-26,ORD-003975,East,Direct,Beauty,Hair Dryer,9,234.76,0,0,1
2025-07-03,ORD-003976,East,Direct,Sports,Yoga Mat,8,94.59,0.15,0,4
2025-07-15,ORD-003977,East,Direct,Sports,Fitness Band,1,81.59,0,0,5
2025-07-24,ORD-003978,East,Direct,Sports,Yoga Mat,11,102.03,0.1,0,6
2025-07-12,ORD-003979,East,Direct,Sports,Fitness Band,10,81.78,0,0,1
2025-07-02,ORD-003980,East,Direct,Sports,Fitness Band,7,82.02,0.1,1,4
2025-07-14,ORD-003981,East,Direct,Sports,Yoga Mat,8,94.18,0.1,0,3
2025-07-01,ORD-003982,East,Social,Electronics,Earbuds,10,197.98,0,0,2
2025-07-07,ORD-003983,East,Social,Electronics,Earbuds,11,198.99,0,0,1
2025-07-03,ORD-003984,East,Social,Electronics,Smart Watch,2,406.71,0.05,0,4
2025-07-13,ORD-003985,East,Social,Electronics,Earbuds,11,205.24,0.15,1,5
2025-07-12,ORD-003986,East,Social,Home,Storage Box,10,48.49,0.1,0,4
2025-07-18,ORD-003987,East,Social,Home,Desk Lamp,4,93.27,0,0,4
2025-07-24,ORD-003988,East,Social,Home,Storage Box,2,49.13,0.15,0,4
2025-07-26,ORD-003989,East,Social,Beauty,Hair Dryer,9,235.58,0,0,2
2025-07-11,ORD-003990,East,Social,Beauty,Skin Care Set,5,156.22,0.1,0,2
2025-07-07,ORD-003991,East,Social,Beauty,Skin Care Set,3,159.66,0,0,2
2025-07-28,ORD-003992,East,Social,Beauty,Hair Dryer,9,218.05,0.05,0,2
2025-07-15,ORD-003993,East,Social,Sports,Fitness Band,9,81.53,0,1,4
2025-07-02,ORD-003994,East,Social,Sports,Yoga Mat,5,100.31,0.1,0,4
2025-07-21,ORD-003995,East,Social,Sports,Yoga Mat,4,103.77,0.1,0,2
2025-07-27,ORD-003996,East,Social,Sports,Fitness Band,8,76.81,0,0,3
2025-07-21,ORD-003997,East,Social,Sports,Fitness Band,2,75.57,0,0,4
2025-07-24,ORD-003998,North,Marketplace,Electronics,Smart Watch,12,394.61,0.1,0,5
2025-07-07,ORD-003999,North,Marketplace,Electronics,Smart Watch,2,406.49,0.15,0,4
2025-07-12,ORD-004000,North,Marketplace,Electronics,Earbuds,12,202.52,0.05,0,3
2025-07-12,ORD-004001,North,Marketplace,Electronics,Smart Watch,8,409.74,0.1,0,6
2025-07-27,ORD-004002,North,Marketplace,Home,Desk Lamp,5,86.71,0.05,0,1
2025-07-13,ORD-004003,North,Marketplace,Home,Desk Lamp,10,90.98,0,0,5
2025-07-09,ORD-004004,North,Marketplace,Home,Storage Box,1,49.69,0,0,5
2025-07-15,ORD-004005,North,Marketplace,Home,Storage Box,12,51.16,0,0,3
2025-07-03,ORD-004006,North,Marketplace,Home,Desk Lamp,4,84.89,0.1,1,5
2025-07-09,ORD-004007,North,Marketplace,Beauty,Skin Care Set,8,162.51,0,0,2
2025-07-22,ORD-004008,North,Marketplace,Beauty,Hair Dryer,10,220.83,0.15,1,4
2025-07-15,ORD-004009,North,Marketplace,Beauty,Hair Dryer,8,227.49,0.15,0,2
2025-07-05,ORD-004010,North,Marketplace,Beauty,Skin Care Set,10,155.4,0.15,0,1
2025-07-10,ORD-004011,North,Marketplace,Beauty,Skin Care Set,5,166.32,0.15,0,3
2025-07-24,ORD-004012,North,Marketplace,Sports,Fitness Band,8,81.7,0.05,0,2
2025-07-26,ORD-004013,North,Marketplace,Sports,Fitness Band,10,77.51,0.1,0,3
2025-07-09,ORD-004014,North,Marketplace,Sports,Fitness Band,10,76.53,0.1,0,1
2025-07-28,ORD-004015,North,Marketplace,Sports,Yoga Mat,8,100.71,0,0,3
2025-07-23,ORD-004016,North,Marketplace,Sports,Yoga Mat,7,98.74,0,0,3
2025-07-19,ORD-004017,North,Marketplace,Sports,Yoga Mat,9,97.1,0,0,5
2025-07-10,ORD-004018,North,Direct,Electronics,Smart Watch,11,412.89,0,0,3
2025-07-11,ORD-004019,North,Direct,Electronics,Earbuds,11,193.14,0.15,0,6
2025-07-08,ORD-004020,North,Direct,Electronics,Smart Watch,1,413.2,0.05,0,3
2025-07-01,ORD-004021,North,Direct,Electronics,Earbuds,11,196.45,0.05,0,3
2025-07-02,ORD-004022,North,Direct,Home,Desk Lamp,11,91.39,0.15,0,3
2025-07-11,ORD-004023,North,Direct,Home,Storage Box,8,51.28,0,0,6
2025-07-13,ORD-004024,North,Direct,Home,Desk Lamp,7,91.1,0,0,1
2025-07-07,ORD-004025,North,Direct,Beauty,Skin Care Set,7,153.97,0.1,0,3
2025-07-05,ORD-004026,North,Direct,Beauty,Hair Dryer,2,230.15,0.05,0,1
2025-07-05,ORD-004027,North,Direct,Beauty,Skin Care Set,10,157.03,0.15,0,3
2025-07-02,ORD-004028,North,Direct,Beauty,Hair Dryer,6,233.61,0,0,3
2025-07-17,ORD-004029,North,Direct,Sports,Yoga Mat,11,99.26,0,0,4
2025-07-07,ORD-004030,North,Direct,Sports,Fitness Band,4,76.68,0.05,0,2
2025-07-16,ORD-004031,North,Direct,Sports,Fitness Band,4,79.62,0.1,0,5
2025-07-02,ORD-004032,North,Direct,Sports,Fitness Band,12,79.39,0.05,0,3
2025-07-16,ORD-004033,North,Social,Electronics,Earbuds,10,198.07,0.15,0,5
2025-07-18,ORD-004034,North,Social,Electronics,Earbuds,5,192.94,0,0,4
2025-07-13,ORD-004035,North,Social,Electronics,Smart Watch,3,387.99,0.15,0,3
2025-07-05,ORD-004036,North,Social,Electronics,Smart Watch,7,384.24,0.1,0,2
2025-07-05,ORD-004037,North,Social,Electronics,Smart Watch,3,408.05,0.05,0,2
2025-07-28,ORD-004038,North,Social,Home,Desk Lamp,4,90.75,0.15,0,2
2025-07-02,ORD-004039,North,Social,Home,Desk Lamp,1,87.54,0.1,0,5
2025-07-20,ORD-004040,North,Social,Home,Desk Lamp,1,87.45,0.1,0,6
2025-07-25,ORD-004041,North,Social,Home,Storage Box,4,50.02,0.05,0,5
2025-07-23,ORD-004042,North,Social,Beauty,Skin Care Set,8,157.96,0,1,1
2025-07-09,ORD-004043,North,Social,Beauty,Skin Care Set,9,157.87,0,0,3
2025-07-20,ORD-004044,North,Social,Beauty,Skin Care Set,1,157.02,0,0,6
2025-07-03,ORD-004045,North,Social,Beauty,Hair Dryer,5,237.93,0,0,4
2025-07-11,ORD-004046,North,Social,Sports,Fitness Band,6,78.26,0.15,0,3
2025-07-07,ORD-004047,North,Social,Sports,Fitness Band,9,79.63,0.1,1,2
2025-07-14,ORD-004048,North,Social,Sports,Yoga Mat,2,97.68,0.1,0,2
2025-07-12,ORD-004049,West,Marketplace,Electronics,Earbuds,8,201.96,0,0,4
2025-07-05,ORD-004050,West,Marketplace,Electronics,Earbuds,5,197.69,0.05,0,4
2025-07-17,ORD-004051,West,Marketplace,Electronics,Earbuds,1,197.97,0.1,0,1
2025-07-22,ORD-004052,West,Marketplace,Electronics,Earbuds,6,201.73,0.15,0,4
2025-07-22,ORD-004053,West,Marketplace,Electronics,Earbuds,6,204.37,0.05,0,1
2025-07-07,ORD-004054,West,Marketplace,Electronics,Earbuds,12,190.74,0.05,0,1
2025-07-02,ORD-004055,West,Marketplace,Home,Storage Box,12,48.27,0,1,7
2025-07-12,ORD-004056,West,Marketplace,Home,Storage Box,1,48.56,0,0,4
2025-07-23,ORD-004057,West,Marketplace,Home,Desk Lamp,4,90.58,0,0,5
2025-07-17,ORD-004058,West,Marketplace,Beauty,Skin Care Set,4,163.58,0.15,0,2
2025-07-16,ORD-004059,West,Marketplace,Beauty,Hair Dryer,5,231.24,0.1,0,2
2025-07-05,ORD-004060,West,Marketplace,Beauty,Hair Dryer,3,240.1,0,0,4
2025-07-07,ORD-004061,West,Marketplace,Sports,Yoga Mat,7,103.52,0,0,3
2025-07-26,ORD-004062,West,Marketplace,Sports,Fitness Band,10,80.04,0.1,1,5
2025-07-09,ORD-004063,West,Marketplace,Sports,Yoga Mat,4,103.71,0,0,5
2025-07-10,ORD-004064,West,Marketplace,Sports,Yoga Mat,1,98.18,0.1,0,6
2025-07-20,ORD-004065,West,Direct,Electronics,Earbuds,11,191.51,0.15,0,6
2025-07-18,ORD-004066,West,Direct,Electronics,Earbuds,9,202.7,0.1,0,3
2025-07-04,ORD-004067,West,Direct,Electronics,Earbuds,12,201.46,0.1,0,4
2025-07-02,ORD-004068,West,Direct,Electronics,Earbuds,2,201.4,0,0,2
2025-07-01,ORD-004069,West,Direct,Electronics,Smart Watch,10,408.64,0.1,0,3
2025-07-05,ORD-004070,West,Direct,Electronics,Earbuds,8,200.29,0.05,0,5
2025-07-01,ORD-004071,West,Direct,Home,Storage Box,6,48.06,0.05,0,3
2025-07-16,ORD-004072,West,Direct,Home,Desk Lamp,8,93.05,0,0,2
2025-07-15,ORD-004073,West,Direct,Home,Desk Lamp,12,84.55,0.15,0,1
2025-07-24,ORD-004074,West,Direct,Beauty,Skin Care Set,6,165.69,0,0,2
2025-07-15,ORD-004075,West,Direct,Beauty,Hair Dryer,11,232.81,0.1,0,3
2025-07-19,ORD-004076,West,Direct,Beauty,Skin Care Set,11,166.31,0,0,3
2025-07-17,ORD-004077,West,Direct,Beauty,Skin Care Set,1,164.41,0.1,0,3
2025-07-28,ORD-004078,West,Direct,Sports,Yoga Mat,7,94.64,0.15,0,2
2025-07-07,ORD-004079,West,Direct,Sports,Fitness Band,9,79.84,0,0,1
2025-07-02,ORD-004080,West,Direct,Sports,Yoga Mat,5,101.91,0.15,0,3
2025-07-06,ORD-004081,West,Social,Electronics,Earbuds,1,191.27,0.15,0,4
2025-07-07,ORD-004082,West,Social,Electronics,Earbuds,6,190.57,0,0,3
2025-07-17,ORD-004083,West,Social,Electronics,Earbuds,9,208.1,0,0,5
2025-07-13,ORD-004084,West,Social,Electronics,Earbuds,5,196.59,0,0,3
2025-07-14,ORD-004085,West,Social,Home,Storage Box,11,51.17,0.15,0,2
2025-07-21,ORD-004086,West,Social,Home,Desk Lamp,4,90.26,0,0,3
2025-07-21,ORD-004087,West,Social,Home,Desk Lamp,2,89.01,0.05,0,3
2025-07-26,ORD-004088,West,Social,Home,Desk Lamp,11,91.25,0,0,7
2025-07-13,ORD-004089,West,Social,Beauty,Hair Dryer,12,232.02,0.1,0,6
2025-07-18,ORD-004090,West,Social,Beauty,Hair Dryer,11,228.07,0.15,0,4
2025-07-18,ORD-004091,West,Social,Beauty,Skin Care Set,12,160.78,0,0,3
2025-07-25,ORD-004092,West,Social,Sports,Yoga Mat,3,96.28,0.05,0,3
2025-07-24,ORD-004093,West,Social,Sports,Fitness Band,1,82.72,0.05,0,4
2025-07-22,ORD-004094,West,Social,Sports,Yoga Mat,6,95.05,0,0,3
2025-07-04,ORD-004095,West,Social,Sports,Yoga Mat,1,102.06,0.15,0,3
2025-08-27,ORD-004096,South,Marketplace,Electronics,Earbuds,3,207.77,0,0,2
2025-08-10,ORD-004097,South,Marketplace,Electronics,Smart Watch,9,395.9,0,0,3
2025-08-26,ORD-004098,South,Marketplace,Electronics,Earbuds,3,192.92,0.1,0,3
2025-08-12,ORD-004099,South,Marketplace,Home,Desk Lamp,5,87.24,0,0,5
2025-08-25,ORD-004100,South,Marketplace,Home,Storage Box,7,47.64,0.05,0,1
2025-08-28,ORD-004101,South,Marketplace,Home,Desk Lamp,4,89.65,0.05,0,2
2025-08-23,ORD-004102,South,Marketplace,Home,Storage Box,4,50.68,0,0,3
2025-08-19,ORD-004103,South,Marketplace,Home,Storage Box,7,50.57,0.15,0,5
2025-08-22,ORD-004104,South,Marketplace,Home,Desk Lamp,7,88.55,0.15,1,1
2025-08-10,ORD-004105,South,Marketplace,Beauty,Skin Care Set,6,158.24,0,0,2
2025-08-22,ORD-004106,South,Marketplace,Beauty,Skin Care Set,6,160.38,0,0,3
2025-08-14,ORD-004107,South,Marketplace,Beauty,Hair Dryer,12,227.93,0,0,3
2025-08-22,ORD-004108,South,Marketplace,Beauty,Skin Care Set,8,163.09,0.1,0,3
2025-08-20,ORD-004109,South,Marketplace,Beauty,Skin Care Set,4,159.91,0.1,0,4
2025-08-25,ORD-004110,South,Marketplace,Beauty,Skin Care Set,5,154.5,0.05,0,3
2025-08-05,ORD-004111,South,Marketplace,Sports,Fitness Band,9,77.57,0.15,0,2
2025-08-21,ORD-004112,South,Marketplace,Sports,Yoga Mat,2,96.55,0.05,0,2
2025-08-13,ORD-004113,South,Marketplace,Sports,Yoga Mat,8,102.38,0.15,0,5
2025-08-21,ORD-004114,South,Marketplace,Sports,Yoga Mat,8,95.52,0.1,0,4
2025-08-01,ORD-004115,South,Marketplace,Sports,Fitness Band,10,77.49,0.1,0,3
2025-08-07,ORD-004116,South,Marketplace,Sports,Fitness Band,2,81.37,0.15,0,3
2025-08-13,ORD-004117,South,Direct,Electronics,Smart Watch,9,405.07,0.15,0,2
2025-08-10,ORD-004118,South,Direct,Electronics,Smart Watch,12,400.54,0.1,0,5
2025-08-08,ORD-004119,South,Direct,Electronics,Smart Watch,11,403.96,0,0,1
2025-08-17,ORD-004120,South,Direct,Electronics,Smart Watch,6,391.45,0.15,0,2
2025-08-12,ORD-004121,South,Direct,Home,Desk Lamp,2,90.7,0,0,4
2025-08-11,ORD-004122,South,Direct,Home,Storage Box,3,48.1,0,0,4
2025-08-08,ORD-004123,South,Direct,Home,Storage Box,2,48.67,0,0,6
2025-08-08,ORD-004124,South,Direct,Beauty,Skin Care Set,4,166.23,0,0,4
2025-08-02,ORD-004125,South,Direct,Beauty,Hair Dryer,6,239.79,0.05,0,1
2025-08-28,ORD-004126,South,Direct,Beauty,Skin Care Set,11,158.78,0.1,0,5
2025-08-17,ORD-004127,South,Direct,Beauty,Hair Dryer,2,222.08,0.1,0,3
2025-08-20,ORD-004128,South,Direct,Beauty,Hair Dryer,11,238.23,0.05,0,2
2025-08-10,ORD-004129,South,Direct,Beauty,Hair Dryer,5,230.14,0.1,0,5
2025-08-07,ORD-004130,South,Direct,Sports,Yoga Mat,8,101.07,0.1,0,7
2025-08-20,ORD-004131,South,Direct,Sports,Fitness Band,9,81.6,0,0,4
2025-08-04,ORD-004132,South,Direct,Sports,Yoga Mat,9,99.26,0.1,0,3
2025-08-01,ORD-004133,South,Direct,Sports,Yoga Mat,3,99.77,0,0,2
2025-08-22,ORD-004134,South,Direct,Sports,Fitness Band,7,76.96,0.15,0,4
2025-08-09,ORD-004135,South,Direct,Sports,Fitness Band,8,75.34,0,0,1
2025-08-13,ORD-004136,South,Social,Electronics,Smart Watch,10,408.51,0.05,0,6
2025-08-07,ORD-004137,South,Social,Electronics,Earbuds,12,206.74,0,0,2
2025-08-18,ORD-004138,South,Social,Electronics,Smart Watch,5,400.66,0,0,5
2025-08-03,ORD-004139,South,Social,Home,Desk Lamp,4,85.48,0.05,0,4
2025-08-14,ORD-004140,South,Social,Home,Desk Lamp,11,85.96,0.05,0,2
2025-08-28,ORD-004141,South,Social,Home,Storage Box,2,49.05,0,0,4
2025-08-28,ORD-004142,South,Social,Home,Storage Box,7,48.71,0,0,5
2025-08-13,ORD-004143,South,Social,Home,Desk Lamp,12,93.0,0.05,0,4
2025-08-10,ORD-004144,South,Social,Beauty,Hair Dryer,11,220.03,0,0,2
2025-08-03,ORD-004145,South,Social,Beauty,Hair Dryer,12,236.4,0,0,3
2025-08-16,ORD-004146,South,Social,Beauty,Hair Dryer,7,228.29,0.05,0,1
2025-08-07,ORD-004147,South,Social,Beauty,Skin Care Set,9,155.55,0,0,6
2025-08-12,ORD-004148,South,Social,Beauty,Hair Dryer,5,224.05,0.05,0,3
2025-08-26,ORD-004149,South,Social,Beauty,Skin Care Set,12,162.24,0.1,0,3
2025-08-04,ORD-004150,South,Social,Sports,Yoga Mat,5,102.23,0.15,0,6
2025-08-28,ORD-004151,South,Social,Sports,Yoga Mat,2,102.26,0,0,1
2025-08-26,ORD-004152,South,Social,Sports,Fitness Band,6,77.27,0.05,0,6
2025-08-11,ORD-004153,South,Social,Sports,Fitness Band,7,82.89,0,0,5
2025-08-16,ORD-004154,East,Marketplace,Electronics,Earbuds,9,196.68,0.15,0,4
2025-08-20,ORD-004155,East,Marketplace,Electronics,Earbuds,6,202.4,0,0,4
2025-08-16,ORD-004156,East,Marketplace,Electronics,Smart Watch,1,382.39,0.1,0,3
2025-08-07,ORD-004157,East,Marketplace,Electronics,Smart Watch,4,409.59,0,0,5
2025-08-18,ORD-004158,East,Marketplace,Electronics,Smart Watch,11,400.99,0.1,0,6
2025-08-22,ORD-004159,East,Marketplace,Home,Storage Box,2,50.7,0.15,0,2
2025-08-27,ORD-004160,East,Marketplace,Home,Desk Lamp,1,85.22,0.05,0,2
2025-08-14,ORD-004161,East,Marketplace,Home,Storage Box,8,50.27,0,0,3
2025-08-09,ORD-004162,East,Marketplace,Beauty,Skin Care Set,6,162.71,0.05,0,4
2025-08-17,ORD-004163,East,Marketplace,Beauty,Hair Dryer,7,226.94,0,0,3
2025-08-25,ORD-004164,East,Marketplace,Beauty,Skin Care Set,5,159.41,0,0,2
2025-08-19,ORD-004165,East,Marketplace,Beauty,Hair Dryer,5,227.19,0.05,0,5
2025-08-11,ORD-004166,East,Marketplace,Beauty,Skin Care Set,7,160.07,0,0,5
2025-08-15,ORD-004167,East,Marketplace,Beauty,Hair Dryer,10,220.12,0.15,0,3
2025-08-09,ORD-004168,East,Marketplace,Sports,Fitness Band,6,82.74,0.05,0,2
2025-08-19,ORD-004169,East,Marketplace,Sports,Yoga Mat,12,97.72,0.15,0,6
2025-08-24,ORD-004170,East,Marketplace,Sports,Yoga Mat,4,97.19,0.05,0,3
2025-08-14,ORD-004171,East,Marketplace,Sports,Yoga Mat,10,100.94,0.15,0,3
2025-08-28,ORD-004172,East,Marketplace,Sports,Yoga Mat,9,94.61,0,0,2
2025-08-22,ORD-004173,East,Direct,Electronics,Earbuds,6,194.2,0.05,0,4
2025-08-24,ORD-004174,East,Direct,Electronics,Earbuds,10,195.53,0.1,0,4
2025-08-17,ORD-004175,East,Direct,Electronics,Smart Watch,4,389.1,0,0,4
2025-08-06,ORD-004176,East,Direct,Home,Desk Lamp,4,91.78,0,0,4
2025-08-02,ORD-004177,East,Direct,Home,Storage Box,1,47.89,0.15,0,3
2025-08-18,ORD-004178,East,Direct,Home,Desk Lamp,4,92.06,0.15,0,5
2025-08-26,ORD-004179,East,Direct,Beauty,Hair Dryer,4,225.1,0,0,3
2025-08-07,ORD-004180,East,Direct,Beauty,Hair Dryer,1,221.4,0.1,0,1
2025-08-09,ORD-004181,East,Direct,Beauty,Hair Dryer,7,234.18,0,0,3
2025-08-09,ORD-004182,East,Direct,Beauty,Skin Care Set,2,160.01,0.15,0,2
2025-08-12,ORD-004183,East,Direct,Sports,Yoga Mat,9,100.3,0,0,5
2025-08-28,ORD-004184,East,Direct,Sports,Yoga Mat,9,100.27,0.1,0,5
2025-08-08,ORD-004185,East,Direct,Sports,Fitness Band,2,79.16,0,0,2
2025-08-09,ORD-004186,East,Direct,Sports,Fitness Band,6,80.94,0,0,1
2025-08-20,ORD-004187,East,Direct,Sports,Fitness Band,7,81.28,0.05,0,6
2025-08-04,ORD-004188,East,Direct,Sports,Fitness Band,1,78.0,0,0,5
2025-08-28,ORD-004189,East,Social,Electronics,Smart Watch,9,400.85,0.05,0,5
2025-08-13,ORD-004190,East,Social,Electronics,Earbuds,12,191.11,0.05,0,1
2025-08-22,ORD-004191,East,Social,Electronics,Earbuds,10,196.61,0.1,0,4
2025-08-16,ORD-004192,East,Social,Electronics,Smart Watch,5,416.09,0.05,0,2
2025-08-21,ORD-004193,East,Social,Electronics,Earbuds,1,201.19,0.15,0,6
2025-08-12,ORD-004194,East,Social,Electronics,Earbuds,5,191.27,0.15,0,2
2025-08-02,ORD-004195,East,Social,Home,Desk Lamp,1,89.31,0.05,0,3
